polarity,text,
neg,@Bradqb13 I know the feeling man. Just lay low for a while. Some people are just like that ... 
neg,"weather cloudy again, everyday same time rainy  "
neg,is revising 
neg,@catvix I am? News to me. And sorry to hear about the job 
neg,"Red Jaguars, Blue Barracudas, Green Monkeys, Orange Iguanas, Purple Parrots and Silver Snakes... remember Legends of the Hiddent Temple? "
neg,"@hairpins haha well what makes you think you don't use big words too? SADISTIC! :p what did i say any way? and no i don't, sorry babe "
neg,"@Frumph I'd hug you, too!  Poor Frumph.....  "
neg,Andre Riue on neighbours..what has the world come to...internets down  lol
neg,"Looks like rain today, bet it buckets down as soon as I step outside front door, always the way !!!!, downhill all the way from today "
neg,@renee_66 okie dokie! do you wanna ask ash and tegan and yasmin? i asked nicole but she said she cant 
neg,Coughing up a lung - again !  I've had this on and off since Xmas 
neg,ive got a poorly tongue after i burnt it on my Chilli last night  Had a lovely day yday to.. thanks guys!
neg,Im up guys  lloll
neg,@odo_snape_maven owwie!  the dictation software won't pick up whispering eh? i know Meleney has it but dunno how good sound pickup is.
neg,@lauraEchilds fine I wont make it up to you  check your dm?
neg,quite sick going to doctor now 
neg,bad day 
neg,Taking the rents to the airport...not excited about being up this early.Have to go to work at 8. 
neg,"just poked herself in the eye the mascara  but i love mascara, its a god sent"
neg,"@MichAtagana Shame, what's wrong? "
neg,I've just got my streetcar essay back from Jerry and its still no good... ah man this is gonna be a bad day 
neg,Tonights episode of house was sad  I can't believe he left the show! I can't stay awake anymore I'm mad tired. Had a long day. Sleep time!
neg,"It's 5:23 and I've been sitting around barely watching I'm Not There. I really wanted to see that movie, but I keep getting distracted. "
neg,"Last day at home today  Catching the train at 10am tomorrow. Has been a nice break! But now I need some breakfast, a shower and a shave!"
neg,"has a poorly cat at home, i want to be their to hold her fur back and pass her tissues "
neg,"@chester_see Yes, I often take the risk of running down the DLR steps but today I just missed that last step and twisted my ankle. "
neg,Why does it take so long to go through one lecture which only took 52 mins to give?! and it's sunny outside. Someone is mocking me 
neg,Another assignment to be done! an dinner with dad tomoz! 
neg,@JenMcJ will check it out. Just want a couple to read while away. New one at Liquid Silver. Just some GOOD reads-read some rubbish lately 
neg,Working  but looking 4ward 2 thailand and this weeks bank holiday weekend!
neg,Ewww cookies and cola dont mix well together...My tummy hurts now 
neg,@childrensjewell so damn annoying when that happens isn't it??  Hope she doesn't copy your work 
neg,Eminem We Made You is GAWBAGE[/Rosci] !  Imma cop Asher Roth's album instead fuck em on his &quot;ass like that &quot; flow
neg,Beeen Awake for awile.. Sick 
neg,"@mokshjuneja yesh it's a bank holiday but everyone else is working. trains, traffic, everything screwed as usual "
neg,bleh. i strongly dislike working at 5:45am everyday.  
neg,Headache. Still a little sleepy! I miss ma babyy soo damn much right noww  WAKEE UPP!
neg,Flight of the Conchords album has *vanished* from Spotify  What gives @spotify_com ?
neg,@LeahEarnshaw awww I'm sorry 
neg,Spring is finally here! Cherry Blossoms galore! Such a shame they are so temporary 
neg,head got bashed by a door today. 
neg,@MilkyMooMoo yuk! end of year accounts   I need to make a start of mine too!
neg,This is amazing. But I can only get 41 words per minute  http://play.typeracer.com/
neg,"@flowersophy I slept so much when I was a little girl! I just started to not sleep as well, when I turned 20 "
neg,why do friends feast while you are on fast 
neg,Bored of Sims for today  Still thinking of a name for me and Lukes youtube account to post our awesome new vid on  ideas people!!
neg,i want to be trendy 
neg,tierd  whats pt swagger mean.. i love the sound of it
neg,feels like i have neglected twilight im sorry  lol
neg,"@Katestar Oh yes, extremely fun when whoever you talk to actually doesn't want to talk to you... I'm so lonely "
neg,"Added the DNS system, compatibility is okay and am looking forward to the possibilities now open. But I need to rework the intro sequence "
neg,No cold water tap in our bathroom  I miss my cold water
neg,Another shoe throwing incident! journalist jarnail singh threw a shoe at Home minister chidambaram!! bt missed target 
neg,Broke my tooth yesterday  it feels like it's spilt in half.
neg,@Wonginator i wish i was on spring break... 
neg,@theresaxo I still can't believe you have to move. I will be over after work to help paint. aww RIP your walllllll 
neg,@justanotherjerk I wanna c &quot;No Doubt&quot; soooo bad!!! 
neg,Aw - Snapcase arent getting back together... I must have dreamt it    
neg,"@JonathanRKnight  You sure did do some tweets, and i missed them  glad to see you're enjoying urself, always nice to hear from you. x"
neg,Wishing we had fast internet NOW....not in 8 years!  http://bit.ly/I72Oi
neg,Getting ready for work... 6:30-3:15..  ..
neg,stooopppiddd Abbey National!! i need to get dosh out and its blooming shut! 
neg,@imagethief I know where you found that... But your URL is so much tinier than mine 
neg,"finding it incredibly unfair that mom got more tan than i, even though i spent more time in the sun  miss him like crazy!"
neg,"@Dr_Black yes, i was invited but will be in San Francisco. Very sorry to miss it "
neg,My DotA ladder stats on GArena don't seem to have been updated 
neg,Leanne is angry at me 
neg,@MichAtagana Ahh I'm sorry  There's a nasty virus going around apparently...Shame Atagana! 
neg,"Amber i don't know how often you check this, but i really miss you right now. Like, really really. So friggen much  i want a hug &lt;/Beth&gt;"
neg,Ate too many Oreos yesterday. Feel very sick today 
neg,"@mauricedb I tried the Sitecom one to, but felt to toy-like "
neg,I will never like getting up at 5 am  dumb work schedule.
neg,need cuddling now 
neg,"http://tr.im/imOv �i, b�c H?i Tho?i th? l� gi� t? cu?c ??i r?i ( M�nh v?n c�n nh? c�i nh� t?p th? b� t� c?a b�c � ? ch? Tr?i "
neg,Awww my Whitestrips are not staying on 
neg,soluna is slower than accord 
neg,@Contendo shit... that's horrible! poor kid... 
neg,Btw Eventbox is available for free on Macheist for every visitors. Unfortunately I switched to Tweetdeck  http://macheist.com
neg,my back is in bits 
neg,"hmm, so the sun shining brightly thru my curtains lit up my room n woke me up  cnt sleep nw, 10 is way too early to wake up! "
neg,hates maths tuition on a holiday..wanted to sync my i-pod with the latest tracks nd podcasts ! Will have to wait until im bck  #fb
neg,V?a b� d?y kh?i gi??ng. M?t qu� 
neg,@garcevisage  Aww did your mic work at all?
neg,"@Gemmaface Awww Gemma, I hope you're not "
neg,Where's my 'search' bar? How come Aoife got one and I didn't? Twitter must like her better than me 
neg,@suilin nobuuuuuuu!!! you evil evil girl 
neg,I wish I were playing Reindeer Games up at Fowler... 
neg,trying to write an essay in english. Painful 
neg,@missymoouk Oh No!!  I know. I haven't cried that much since Wham split up.....
neg,mommy... is school closed today? 
neg,@WestEndActress nooo u shudent have deleted it  x
neg,"@kaitlinmonroe Aw, that sounds so fun! I'm so bummed that I missed it  Did you get to meet anyone?"
neg,trying to check my phone bill online seems like it doesn't like me though! 
neg,Manu Ginobili is out for the rest of the season and the playoffs  
neg,"Yeh totally dig FireBug but enuff is enuff, gonna start using Safari4/Charles + ditch FF and see how debugging goes, too many FF crashes "
neg,Sad movies make me think of things that I don't really wanna think about 
neg,I wish there was something for dinner. 
neg,Im up... I slept an hour last night... Death.... 
neg,"off to pick up the dog, doctor's note, and back to work "
neg,"just been given ma marching orders, gotta go do some work, yay "
neg,"moving moving moving, keep those boxes moving, Rawhide!! think i've gone delirious from moving "
neg,Why is Changes by 2Pac not on iTunes? Boo 
neg,"ugh.  stupid bug in SpamAssassin rule-QA backend discovered, it's going to take some fixing at some point.  adding to the TODO list "
neg,@babyvtec yeah.. Hw 
neg,handyman just cancelled on me 
neg,hi twiitters  i ammm sooooo tired right nowwww . FALLING ASLEEP ON MSN ! i am thinking a less lazy day today ;P xx
neg,fed up of being ill 
neg,wow. everyone has abandoned twitter 
neg,"just been given ma marching orders, gotta go do some work, yay  "
neg,"@andrerib Oh, today it is not possible for me  Family matters, but i will try to attend next !"
neg,gd mornin world. i hav a cold.. my throat is burnin! 
neg,Morning people. Away to get some breakfast and then sort myself out and then must start on HWm no lazing about today  Xx
neg,Guess I should go to bed... Have to be up in 5.5 hours... haven't been able to sleep lately too stressed about website not being done yet 
neg,@aventure That's windows for you... I get to deal with about 20 windows servers and 180 windows machines misbehaving every day..  shoot me
neg,@babyvtec geez it's so late for you!! Good luck at work tomorrow  I am soooo knackered too. Love you!
neg,"just been given ma marching orders, gotta go do some work, yay.........  "
neg,@DanaEatsYou   hahaha im sorry  i didnt mean to. and you're supposed to film the day of silly! thats cheating doing it the day before!
neg,"@DonnieWahlberg Wise words but life sometimes doesn't work out as you plan, life has a habit of kicking you when you're down. "
neg,Gosh  It is raining in summer cause of the global warming?
neg,@Pigman i love the cooler trenchcoat weather!! but DNW the darker evenings as it's scary to run at night 
neg, i close my eyes nd i see your face..:/ whens it gonna stop? ::sigh times 5::
neg,I have packed off hubby to Bristol! Missing him already 
neg,Doing homework 
neg,@HopeOk but i will be soon.  -dies-
neg,"@rustyrockets I'll give you a fiver towards the fine - not much, but Im skint from paying for  Al Darlings eyebrow waxing "
neg,"Hmm, A request for me to feature an app on my site from a &quot;Merketing Specialist&quot; (sic) addressed to &quot;Dear Editor!&quot;  Oh dear "
neg,@nishitd NO!  I missed everything.. 1/4 onwards. Stupid work getting in the way of tennis.  
neg,Thought this being a 4-day week would make Tuesday more bearable. I was wrong 
neg,I'm more tired than a very tired thing today. 
neg,@Mark_Mulligan Exactly! That was the core of my concept for Virgin. Just a shame the money ran out before we could realise it 
neg,@jonathanchong I could do with a long week 
neg,"@ambermatson Yes, seems to have been much worse than normal over past few months "
neg,just found the most gorgeous pair of vintage dior sunglasses... they are �125 though 
neg,"I am a work martyr. Give me chocolate, coffee and sympathy. And now my cat's decided she's dying "
neg,"nothing much, not well, in bed all day!!! "
neg,Looking at the rain fall in Rotterdam.. 
neg,@eoghanquigg wish i could but i'm no where near belfast  -- love the new song btw!
neg,fever has started  anyone have any miracle cures for a cold?
neg,"I have just really, really splattered the bowl "
neg,Why do most videos i play skip and jump 
neg,is hungover  and just wants to stay in bed all day ?
neg,I just set up a Twitter profile for one of my colleagues and noticed he's got a much more swish sidebar - how do I get that? 
neg,Had a great 21st birthday but is sick as with the flu 
neg,@fromthestars I WANNA GO TO AN AMUSEMENT PARK.  EK is getting tired. :|
neg,"Just had myself as driving lesson, went pretty well.  Need to stop crossing my hands over on the wheel apparently though, bad times "
neg,"Found a nice lake-side park with a small beach, but . . . no grills   Oh well . . . I'll have to keep looking - another time."
neg,@billbeckett Did you know tai means shit in indonesian. 
neg,"is dreading tomorrow   I HATE hospitals, especially when it's your baby that is the patient."
neg,not feeling so hot 
neg,"@jedi58 Yup. The whole game was amazing technically, it looked great. Gutted I sold the game and my original Xbox now actually. "
neg,is not looking forward to working today 
neg,"Blooming great, change of weather now I have a cold, just my luck, don't seem to be having much luck lately... life sucks at the mo "
neg,@playandstay Well i've actually only been to Thorpe Park   So I'm sooo looking forward to Alton Towers!
neg,WANTS TO GO OUT BADLY 
neg,this is way to early to go to work 
neg,@bradiewebbstack sway sway tour in julyyyyy! exitedd muchh  follow me pleaseeee? i need more followerss 
neg,Living on Neurofen for another day. Please go away headache. 
neg,is gonna start revising for exams in May 
neg,@LadyErlynne awwww.  you could always post in the Transfig classroom with Sharmila
neg,I have to go to the library and get some books on the bloody was  I really can't be bothered with these A levels anymore
neg,nothinn  nothings on tv  maybe they've run out of programs
neg,"@RetraceLady @djslump Morning! Oh no, more of them?  #terremoto #earthquake #italy"
neg,is seriously wondering what the Australian public were thinking by kicking my baby Kat off of SYTYCD!  I miss her already...
neg,so today is apparently cuddle up day. and i have no one to cuddle up with. 
neg,@erickaaa im at workkkk  im freezing too i need a mass hug from you! can i call u 2night babe? xxx
neg,"@Winetweat: sorry  but follow us, we're going to publish pictures and video and sometimes also in english"
neg,"@quinparker I find that, in this age of internettery, this is how you perfectly express sorrow and empathy for another's pain "
neg,ARGH finally figured out whats killing 'Inquizitor' games on Jailbroken devices. About 30 1 star reviews too late though!  Fix on the way
neg,"Considering new business name, which means new logo and website. Finding it very difficult to pick a name though. Been 2 weeks  #fail"
neg,Office time.!! 
neg,@beatccr I can't wait to read that one...still waiting on my copy 
neg,having lunch on my desk while i work 
neg,wants an iphone 
neg,ITS APRIL! STOP SNOWING!!! 
neg,Trying to find the motivation to write some essays and finding it sad that my life revolves around essay writing 
neg,I heard he stopped singing.  It's a shame� ? http://blip.fm/~3xath
neg,@theletterj Couldn't agree more. People keep stealing my elastic band ball 
neg,Stuck inside...poorly little people 
neg,@MizFitOnline Is ur host down? I'm getting nothin' 
neg,@lyn_ thanks hun.. didnt even no he was going to be on... pitty we couldnt see him sing 
neg,@myrtti  ouch
neg,"I'm all snuffly and then hot and cold, tired and bunged up.  Woe is me "
neg,"Just a heads up. Site's being wonky, so will like probably post late today. Flippin technical issues. "
neg,@skinnylatte its a great article but quite sad. We are the saddest pinnacle of evolution 
neg,Goodbye Jive test server - so very sorry to have to shut you down 
neg,I'm up  amy's coming around today so i have to clean my room 
neg,finishing the tax return... instead of making some tracks or enjoying the sun... 
neg,be offline 
neg,hoping my new kitten is well - as she isn't eating or drinking - hopefully just stress of a new place 
neg,@danielhcwong Taylor 814ce --&gt; #&amp;$(#&amp;$!(@#$(!@#*$(#!( sweet mother of #@&amp;$(!@#($*(!@#*$(!@#&amp;$(!@#$&amp;!(@#!#@($... my livie is only 2900 
neg,@elltotheice poor kid  damn all those people who want to cut there grass �__� ahaha! 15days&lt;3
neg,"I'm wish I wouldn't have drank coffee all day long, need sleep, must sleep, can't sleep "
neg,"is feeling even worse..  cold, cough, sore throat.. the works "
neg,"finally have the vintage logo of greatness over here now...kinda tough to do right now w/o a home computer  ... oh well, someday"
neg,is feeling weird today. happy and sad at the same time. and missing my people from italy  ilyyy &lt;3
neg,"argh, there goes my plans for Friday... "
neg,@heidimontag : i dont know im in the UK so isn't out here yet  so jealous
neg,got formal invitation. what am i gonna do about my date? i should've said to put &quot;Nick &amp; Guest&quot;. 
neg,ande now I'm not sure I want to associate with such a violet product  may have a re-think about my screen name
neg,@markhardy1974 it IS but i'm still waiting for my ride  #itm
neg,wish the sun would shine more.  i have a cute yellow dress to wear. COME ON SUN. COME OUT AND PLAY. stupid england.
neg,"well, my foot odor problem is def. back!  hmph. "
neg,The drawback to this is that every picture I take with my phone is broadcast and is sent with the file name as text.  #AutomationAtaCost
neg,"@petemc they're horrible, they're out to get me "
neg,dontcha just love microsoft corrupted open XML documents. 
neg,i have fucking shin splints!!!! im in pain.....DRUGS PLEASE......i never realised they could be so painful 
neg,@taratomes I applied to go on that - but my Dad wouldn't drive me to Manchester for the auditions 
neg,I have no idea how to use twitter.  No one wants to follow me cause I'm a bland person.
neg,@helenthornber I dunno but I used to get fruitsalads and blackjacks from the post office...we never got applejacks tho 
neg,My best friend Amy is coming round today to i've got to clean the house  and i've got to find my amp cable
neg,where is my phone &amp; good foods? aaaaaaaaah  
neg,"The Muppet Whatnot Workshop site is temporarily down, apparently totally sold out &quot;Working hard to get it back ASAP&quot;  Hurry up, y'all. "
neg,ednaiscool51 is up again yay! but all my videos are gone 
neg,"@James_yeah gah, poor illazilla and shame about the mutt  but best of luck  this time around!"
neg,@iB3nji Yeh i know but it wasnt on the showbags list in the paper the other day  I heard that they are broadcasting from the show on Thurs
neg,@alexfoster  re cat. Prob have amazing effect on vet bills too?  Watch for changes in character of remaining cat-puss!
neg,NEED UUUUUUUUUUUUUU.....  http://plurk.com/p/n0vpg
neg,"@sonnyjoeflangan goddammit, i missed it  what 3 songs? xx"
neg,"@CatQ was so thinking of you, family and friends. Glad you're okay! But It's a black day for Italy, with all those people killed. "
neg,Just had a great time... that is if I forget about the fight on the way back... 
neg,Horrible Weather 
neg,@DavidBlue someone spoiled it for me last week 
neg,@nicsknots  What up?
neg,"cant eat, drink or breath thanks to the bad throat infection "
neg,"cant eat, drink or breath properly thanks to the bad throat infection "
neg,Shattered 
neg,'s nanna just passed away 
neg,Having delay to 1500 
neg,Uni sucks! Have to leave home at 12:00 to attend a lecture at 14:30 to 16:30.  &amp; roadworks everywhere - MT installing fibre cables.
neg,"Started his 12 week training, it's going tobbr tough with so many birthdays, currently at work    http://twitpic.com/2y81k"
neg,It's so upsetting. Ami's in agony and the vet can't see her until 6pm. My poor little thing 
neg,"@matthewknight i don't know...! I can ping the site, but it won't load at all for me...  I'm trying to contact dreamhost "
neg,no body ever replys to me 
neg,"@edbehrens 'Thanks for all the good luck! Alas, I wasn't good enough  don't really want to explain but thanks for everything I &lt;3 you all'"
neg,cannot stop coughing  so much for sleeeping
neg,Wet hair in my eyes. 
neg,"@kevatkinson My bro and sis but very young, mums working today so thought i would help out... I don't have any sun "
neg,"having a coffee and going through my twitter, facebook and other social networks ..... it seems to become a full time job to keep up "
neg,gets to speak to my boyfriend til about 3! so happy! but then cant speak to him til may! that may hurt a little!! 
neg,@princessbuddha im having the same problem.. i never drive anymore! 
neg,still up... sad i lost followers 
neg,a sad day I morn for my awesome car  http://twitpic.com/2y82e
neg,"OK, I think I'm finally done with work for the (yester)day. Now for a beer and some TV before hitting the sack. Back at it around 9am. "
neg,working my life away.. 
neg,examz coming.........really feeling HeLpLeSsSsSs.. 
neg,Creepy Outdoor on the speedway: Alli is now in Portugal... Seems not so good 4 losing weight  not healthy!
neg,"@francesdath not bad, transitioning, being visited by many globe wandering gypsy queers at the moment... but you are missing "
neg,loaded with the cold  great fun!!!
neg,up early. my stomache is acting funny 
neg,has a headache...it wont go away and i dont want to od on panadol....lol....seriously though it hurts 
neg,http://twitter.com/freddybust/status/1463411617 - thats right! 
neg,"Maybe that was unclear... I'm planning to post on my own website later than usual today, due to technical issues "
neg,does anyone else miss chatting in chat rooms? I do  but can't find  one i feel comfortable in suggestions please?
neg,"Vah. The dreaded lurgy strikes. I'm in dire need of tea, chloroformed or otherwise. Alas, I'm off to ASDA for pizza, no time for tea "
neg,The leeds festival twitter man has lied. There is no update. 
neg,"going, going, aaand gone. poor moosie fell asleep in class   http://twitpic.com/2y82y"
neg,is really fed up 
neg,"swapping songs through email with carrie, damn the tasman DAMN IT TO HELL i wanna jam "
neg,"damn it, i still can't find a decent sized photo "
neg,"@Anjeebaby I'm fine if things are busy, just gets hard at quieter times "
neg,"Essay finished, 3,605 words, very pleased with self but dreading the return to project work "
neg,"@VioletsCRUK Yeah, off Aberdeen, on the Miller platform, the one the chopper left before it went down thew other day "
neg,immm sooooo lowwww 
neg,"I still feel toss, though I was better yesterday but actually realised im not when I woke up at 5am feeling sick "
neg,Still have a lot of work to catch up on! 
neg,...  missed the gig 
neg,Khb count low today despite the changing weather. 
neg,@dale__wood I love uni coffee????? BET you won't get this one. ILPC oh ps uni tomorrow pick u up at 12:52! PS 1000 word assignment!  ARG
neg,now I'm having a hard time digesting disappointment 
neg,READY FOR FRIDAY at the TED!! Go Braves! &amp; stocking up on ricola cough drops &amp; dayquil b.c i have a cold from the constant weather change 
neg,:S geen How I Met Your Mother vandaag 
neg,No southpark for me 
neg,"yay, migraine to round of Berlin "
neg,@SheriTingle Really busy  Loads of projects to complete.
neg,"so much for my roast tonight, still frozen solid. "
neg,Up since 3:00. Going to be a looooong day. 
neg,"i'm bleeding ! , i shaved my legs and now i'm bleeding   haha, i'm a loser xp"
neg,Just got reduced to tears by Jeremy Kyle!! Off to the doctors now  i hate the doctors its so scary! Arghhhh!
neg,I killed the Eggnog thread on PJ with my lame joke 
neg,"@tommcfly hey, no chance of adding brighton or eastbourne to the UCAP tour? gutted im missing out this time round  i love you guys!"
neg,I am really tired but cant go to sleep 
neg,"@saturngirl ha ha ha, *cap doffed*. Okay you are right. Camping in the Cotwolds AGAIN for me.    ;)"
neg,"lol, i did that then i was silly and thoght kb was the same as k  so its still not working. i doubt i will ever find one"
neg,@xoVince pssht! i miss u! u don't respond to me 
neg,@DonnieWahlberg   DONNIE!! when are you coming back to the UK? It's been toooo long  X
neg,Went to the dentist today... totally as a last resort... totally broke now too!! God damn the dental industry needs competition policies 
neg,th�m m?t l?n n�i d?i 
neg,Off Too Work .Gunna Miss The Lush Weather  .x
neg,"@MANDY_EMMERSON Bummer, hope your OK! "
neg,http://twitpic.com/2y867 - I miss thiss 
neg,"Wow, its way too early to be awake.  Lots to do though, and software post at 8:30 so I actually have to be to work on time. Boo..."
neg,Missin my son..he went home with my monster in law last night  i can't wait to get him back this afternoon after work!
neg,@iamloz_JsPR ouch 
neg,"@Mirror_Kiss no, i don't have money, i'm very upset too "
neg,@laz18 Yeah i couldn't answer your call at work this arvo babe  my breaks are usually at 1ish so call then haha  i need credit sooo bad
neg,"Ugh, I can't sleep because I'm not feeling so great.  "
neg,@foilly oh no! that's a shame  you'll have to find them the next time tim passes through. or organise a sydney feeter convention.
neg,Oh no...Kutner's dead   (watching House)
neg,so bored.. still no internet at home. 
neg,Been sent to the naughty boys corner in work  http://twitpic.com/2y86s
neg,"@triplejsr the new eminem single, &quot;we made you&quot; it's got zero plays on aftermath's myspace,  i wanna hear it soo bad"
neg,i am wondering how to work this site 
neg,Finally home from work 
neg,"cant wait for easter, but then after that, it will be study time "
neg,"back at work after a great weekend, my brothers have left home and gone back to england though with my gorgeous nephews, miss them "
neg,@nikrosser I don't think there is any kind of good stroke. I'll wait to hear from you. I love that little cat.  L xxx
neg,argh cant stop yawning 
neg,"if you have a computer which isn't doing much (or a CPU core not doing much, if you're technical), get in touch? I need processing power "
neg,My phone is BROKE.  Too bad I could have been sending you EXCITING tweets today on how the city elections are going. Election judge day!
neg,16km on bike. I'm all hot n sweaty  . The REM marathon continues.
neg,"im trying to make a chicken soup like my mothers,... but without a recipe.. this will be interesting... and i cant find matzah. "
neg,has a huge headache 
neg,wants &quot;someone&quot; to come over here 
neg,@itspink WHAT?BOYZONE ARE REFORMING???I'm never aware of anything 
neg,"@Sparkly_Devil1 *hugs* I'm trying really hard to concentrate on the nice dream instead. I'm sorry you had a bad one too, hon "
neg,"@TheEngTeacher dammit, getting to know this corner very well "
neg,"Ugh, what a waste of 3 hours... "
neg,@charltonbrooker You've got my sympathy - I've got to go have my back X-rayed 
neg,Time for lunch. I'm so craving spring rolls.... to bad we don't have a chinese near who delivers 
neg,I don't know how I am getting back to Miami.  It's like no one cares...
neg,"@Kal_Penn Ok well I think I just got a spoiler for this episode, I haven't seen it yet, i'm in the UK!!  gutted now."
neg,surely is.... this is the first time I have tried to do this 
neg,Have a ouchy head which is making me feel sicky 
neg,@alessandrod sadness  but please keep updating *hug*
neg,@loris_sl morning!!!! how things in Italy today??? Depressing I imagine!!! That is bad news 
neg,@melaniengzuer haha! nah! no more. i go back twice a month. the bus tickets too expensive already 
neg,Really want to see Kasabian at Eden Project 4th july! Just need someone to go with 
neg,"Morning all! It's a grey day in Holland  Come on spring, you can do it!!!"
neg,Sad that the time shift means it's dark when we go home. 
neg,@sneffielynn I wish I knew what's going on with TB.  It's driving me crazy.
neg,damn! I have missed #gsoc apply deadline 
neg,hates revision 
neg,@khensu83 I always feel like that too  have an amazing day though xx
neg,http://twitpic.com/2y887 - I miss this! 
neg,"Quite busy today, attended 2 appointment. Well, tomorrow going to be another busy day "
neg,iiiii havent slept yet and i have to be at work in 40 minutes. boo 
neg,Is stuck in history 
neg,@ClaireBoyles Thought as much 
neg,Going to work!!! 
neg,"The nowhere land - not 100% sick, but definately not healthy either "
neg,I am still suffering from a headache which has been with me since yesterday afternoon. Feels like my head is in a vice  Not pleasant.
neg,Working at uni.. Red Bull and a packet of sultanas for dinner 
neg,@CSIMiamiJenny I know thats how i felt after givin them presents+them not appreciating it  Horatio is the real man LOL
neg,@MissyKesson cant find u on it 
neg,@fireflies_uk Twitter is really playing up! Braces...brings back memories of bad gagging reflex 
neg,@carli_chick I can't get photo  x
neg,On the bus going to work!  booo!
neg,Can't tweet working over the head 
neg,@robparsons - too difficult??? who ARE these people?? no doubt the ones who only ever see Africans as starving and helpless - grrrrrr 
neg,Sitting in work 
neg,"@nickynocky I pay just over a hundred, for me and occasional kids in a house, but not metered. Yours does sound high then "
neg,"@abhian abey lalloo.. Me n dake then went for the 8pm show @ cp.. U cud've made it  .. Chal koi nahi, nxt weekend try karenge again"
neg,Up with my sick little girl who just came in my room and vomitted on my bed.  
neg,insomnia has got the best of me again... ohhh so tired and can't find sleep 
neg,LOL what Anna? Schmance? I soo wanna meet up with you in the holidays man haha - Im missing you so bad 
neg,I sooo cannot afford to get an iPhone 
neg,"yay, I can txt to twitter but can't receive to my cell bcos im in New Zealand "
neg,sleeping at a friend today x3 whats going on with u!? don�t understand .. 
neg,@Retrochick_uk oh probably PMT ;) and thoughtless men a bit too 
neg,"To transcode a 100MB .wmv to a 100MB .flv file without loss of quality - possible, or not?  Anyone know?  Everything I try is terrible "
neg,@kenmcguire sorry i had to be the one to confirm your darkest fears 
neg,"@divapromotions I agree, sendout cards rocks!  Just sent one today to a dear friend that I had to let go "
neg,Dats some fast internets. We'll probably be stuck with that 10% though  http://digg.com/d1o8Kd
neg,"It's a new morning pulled back the curtains sunshining, birds tweeting and I'm stuck inside working  !"
neg,"@joypalmer I wake up at 2am and think, ah yes, that's mice running around in the ceiling again "
neg,"At school right now.. Just watched This is England, and I'm sorry to say that I didn't like it that much  Maby because I watched it here?"
neg,"@kangaroogav Preach brother, Special K, Single gammon roll &amp; water, no dinner "
neg,"meetings aren't always boring, but I wonder why I m always sleepy towards the close "
neg,Surprised how little I miss having a house or car or really any of my other worldly possessions... but I do miss my dog.  
neg,"@chrisgedrim that's it, we're over "
neg,@fancyelastic Would use red onion if we had any. Chives are abundant at the moment so using them instead. Lid of sunflower seeds is stuck 
neg,@JasonArnopp our memberships had expired and to renew them we have to do a new induction which can't happen til next tuesday 
neg,is needing some love 
neg,getting ill and very fed up with how things have turned out 
neg,@MyAppleStuff sadly we can't turn back time  we have to help to re-build everything &amp; give those poor families much love
neg,so dissappointed right now guess its not meant to be 
neg,"so tomorrow/today finishing up hmwk, getting over being sick, then getting ready for another day of school tomorrow "
neg,@Jlo1978 Ahhhhh so when are you leaving?  Will you not make Friday? 
neg,@CaptainSeeBass @SparkyMA girlfriend troubles. Got some serious thinking to do 
neg,"@Monkey_Cat Mom's brains are fried, not juicy.  That's what she says when she's in front of teh compy too much. MY BRAINS ARE FRIED!"
neg,@allieblue I have ONE Vodka Mudshake  Not going to be enough!!!!!!!!
neg,I've been accused of being a biscuit fascist because I said Viennese biscuits weren't working class 
neg,Up early-ish to study before getting taken to lunch!! But then I have to come back from lunch and study more 
neg,Has twitter changed in past 2 weeks? Can only view 2 pages of tweets on phone as selecting 'older' repeatedly shows page 2 and no more 
neg,gotta calm the weekends down monday blues carrying on into tuesday 
neg,"@intelligensia I totally get you, why you did it is beyond me, I rediscovered some new bones on my back after Sundays escapades "
neg,Wish i were i sleeping 
neg,it'd be great if some opensource luminary would record 'talk' files for #rockbox  the daleky voice is unimpressive 
neg,@PolkaDotSkirt I'm getting my card in two weeks and it's a Solo iirc. Threadless.com is already out of the question 
neg,@shruticute Got any web link to it? Here we only get the Hindu and TOI. 
neg,moving on to managerial finance... nicht gut 
neg,"oops havnt been on 4 a while... so much school work, hardly any time 4 myself!! "
neg,is sad. watching HIMYM seas. 1 so i can be cool like everyone else. but not feeling it and keep forcing myself to watch the next episodes 
neg,"@Andy_Winward Only &quot;seem&quot;, Funny? "
neg,"@hugbubble Im keeping my distance well well away from your comments , this is not good for the male species "
neg,I can has migraine? 
neg,feeling ill today too so not having a great day 
neg,Rather tired after last nights works. Getting woken up early doesn't help either 
neg,@rgdub. Yes! I really wanna go bad but I have to work 
neg,at work  plus im sick. blah..
neg,bleach on my hair for the third time in four days ho hummm. got to go out later to post the gazillion things ive sold too bad 
neg,Good Morning...just found out I need to have a wisdom tooth out 
neg,stuff finding a small enough picture i will jsut have to be this weird face for the rest of my twitter life  lol
neg,you guys I can't sleep  but I really need to cause I have work &gt;_&lt; FML
neg,wishes P-Kid wasn't so sick and in hospital tonight 
neg,tired cant sleep baby feeding at 3:30 
neg,has a really sore elbow.  i think it's broken 
neg,is depressed he isn't going to be able to see David Archuleta. 
neg,Heroes is soooo boring. Ugh and I just found out there are 3 more episodes this season. 
